file,src_bar,age,intent,reason,entry_close,now_close,delta
ESOutput0430.txt,1471,5,EnterShort,enter_short_structured_persisted,6806.5,6810.75,4.25
ESOutput0430.txt,1477,3,ExitShort,short_dead_signal_exit deg=5,6810.75,6815.75,5.0
ESOutput0430.txt,1471,10,EnterShort,enter_short_structured_persisted,6806.5,6815.0,8.5
ESOutput0430.txt,1477,5,ExitShort,short_dead_signal_exit deg=5,6810.75,6813.0,2.25
ESOutput0430.txt,1480,3,EnterLong,enter_long_valid,6815.75,6813.5,-2.25
ESOutput0430.txt,1480,5,EnterLong,enter_long_valid,6815.75,6812.25,-3.5
ESOutput0430.txt,1477,10,ExitShort,short_dead_signal_exit deg=5,6810.75,6814.5,3.75
ESOutput0430.txt,1480,10,EnterLong,enter_long_valid,6815.75,6815.5,-0.25
ESOutput0430.txt,1492,3,ExitLong,long_ftt_failure_exit CNT id=64 dir=Up state=FttDetected P1=1476@6808.50 P2=1480@6816.75 P3=1483@6812.00 FTT=1492@6817.50 domLeg=1476-1480 pb=1481-1490 post=1491-1491 postP3Len=1 imbP2=0.00 imbP3=0.29,6812.0,6814.5,2.5
ESOutput0430.txt,1494,3,EnterLong,enter_long_valid,6814.25,6812.0,-2.25
ESOutput0430.txt,1492,5,ExitLong,long_ftt_failure_exit CNT id=64 dir=Up state=FttDetected P1=1476@6808.50 P2=1480@6816.75 P3=1483@6812.00 FTT=1492@6817.50 domLeg=1476-1480 pb=1481-1490 post=1491-1491 postP3Len=1 imbP2=0.00 imbP3=0.29,6812.0,6812.0,0.0
ESOutput0430.txt,1494,5,EnterLong,enter_long_valid,6814.25,6812.5,-1.75
ESOutput0430.txt,1492,10,ExitLong,long_ftt_failure_exit CNT id=64 dir=Up state=FttDetected P1=1476@6808.50 P2=1480@6816.75 P3=1483@6812.00 FTT=1492@6817.50 domLeg=1476-1480 pb=1481-1490 post=1491-1491 postP3Len=1 imbP2=0.00 imbP3=0.29,6812.0,6815.5,3.5
ESOutput0430.txt,1501,3,ExitLong,long_decay_exit phase=None score=0.00 deg=7 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6815.25,6817.75,2.5
ESOutput0430.txt,1494,10,EnterLong,enter_long_valid,6814.25,6817.75,3.5
ESOutput0430.txt,1501,5,ExitLong,long_decay_exit phase=None score=0.00 deg=7 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6815.25,6816.0,0.75
ESOutput0430.txt,1505,3,EnterLong,enter_long_valid,6818.25,6813.75,-4.5
ESOutput0430.txt,1505,5,EnterLong,enter_long_valid,6818.25,6814.75,-3.5
ESOutput0430.txt,1501,10,ExitLong,long_decay_exit phase=None score=0.00 deg=7 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6815.25,6813.25,-2.0
ESOutput0430.txt,1505,10,EnterLong,enter_long_valid,6818.25,6817.75,-0.5
ESOutput0430.txt,1515,3,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6817.75,6818.0,0.25
ESOutput0430.txt,1515,5,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6817.75,6815.0,-2.75
ESOutput0430.txt,1515,10,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6817.75,6813.75,-4.0
ESOutput0430.txt,1600,3,EnterLong,enter_long_valid,6868.5,6876.75,8.25
ESOutput0430.txt,1600,5,EnterLong,enter_long_valid,6868.5,6882.0,13.5
ESOutput0430.txt,1600,10,EnterLong,enter_long_valid,6868.5,6885.0,16.5
ESOutput0430.txt,1613,3,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6886.5,6883.25,-3.25
ESOutput0430.txt,1613,5,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6886.5,6883.5,-3.0
ESOutput0430.txt,1613,10,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,6886.5,6886.5,0.0
ESOutput0430.txt,1631,3,EnterLong,enter_long_valid,6894.75,6893.5,-1.25
ESOutput0430.txt,1631,5,EnterLong,enter_long_valid,6894.75,6899.25,4.5
ESOutput0430.txt,1631,10,EnterLong,enter_long_valid,6894.75,6902.25,7.5
ESOutput0430.txt,1643,3,ExitLong,long_decay_exit phase=LongCandidate score=0.56 deg=5 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,6921.25,6923.25,2.0
ESOutput0430.txt,1643,5,ExitLong,long_decay_exit phase=LongCandidate score=0.56 deg=5 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,6921.25,6924.0,2.75
ESOutput0430.txt,1643,10,ExitLong,long_decay_exit phase=LongCandidate score=0.56 deg=5 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,6921.25,6926.5,5.25
ESOutput0430.txt,1719,3,EnterShort,enter_short_structured_persisted,6923.75,6922.5,-1.25
ESOutput0430.txt,1719,5,EnterShort,enter_short_structured_persisted,6923.75,6923.25,-0.5
ESOutput0430.txt,1724,3,ExitShort,short_dead_signal_exit deg=5,6923.25,6924.25,1.0
ESOutput0430.txt,1725,3,EnterShort,enter_short_structured_persisted,6923.5,6924.25,0.75
ESOutput0430.txt,1724,5,ExitShort,short_dead_signal_exit deg=5,6923.25,6924.0,0.75
ESOutput0430.txt,1719,10,EnterShort,enter_short_structured_persisted,6923.75,6924.0,0.25
ESOutput0430.txt,1725,5,EnterShort,enter_short_structured_persisted,6923.5,6923.75,0.25
ESOutput0430.txt,1724,10,ExitShort,short_dead_signal_exit deg=5,6923.25,6924.5,1.25
ESOutput0430.txt,1732,3,ExitShort,exit_short_no_reverse strong_short_context longScore=0.33 CNT id=74 dir=Down state=FttDetected P1=1707@6927.25 P2=1717@6922.75 P3=1729@6924.50 FTT=1732@6924.50 domLeg=1707-1717 pb=1718-1730 post=1731-1731 postP3Len=1 imbP2=-1.00 imbP3=-1.00,6925.0,6924.25,-0.75
ESOutput0430.txt,1725,10,EnterShort,enter_short_structured_persisted,6923.5,6924.25,0.75
ESOutput0430.txt,1732,5,ExitShort,exit_short_no_reverse strong_short_context longScore=0.33 CNT id=74 dir=Down state=FttDetected P1=1707@6927.25 P2=1717@6922.75 P3=1729@6924.50 FTT=1732@6924.50 domLeg=1707-1717 pb=1718-1730 post=1731-1731 postP3Len=1 imbP2=-1.00 imbP3=-1.00,6925.0,6925.25,0.25
ESOutput0430.txt,1732,10,ExitShort,exit_short_no_reverse strong_short_context longScore=0.33 CNT id=74 dir=Down state=FttDetected P1=1707@6927.25 P2=1717@6922.75 P3=1729@6924.50 FTT=1732@6924.50 domLeg=1707-1717 pb=1718-1730 post=1731-1731 postP3Len=1 imbP2=-1.00 imbP3=-1.00,6925.0,6925.25,0.25
ESOutput0430.txt,1953,3,EnterLong,enter_long_valid,7012.75,7007.75,-5.0
ESOutput0430.txt,1953,5,EnterLong,enter_long_valid,7012.75,7008.25,-4.5
ESOutput0430.txt,1953,10,EnterLong,enter_long_valid,7012.75,7006.0,-6.75
ESOutput0430.txt,1962,3,ExitLong,long_decay_exit phase=ShortCandidate score=0.13 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,7007.75,7006.0,-1.75
ESOutput0430.txt,1962,5,ExitLong,long_decay_exit phase=ShortCandidate score=0.13 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,7007.75,7008.75,1.0
ESOutput0430.txt,1962,10,ExitLong,long_decay_exit phase=ShortCandidate score=0.13 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,7007.75,7011.0,3.25
ESOutput0430.txt,2049,3,EnterLong,enter_long_valid,7014.25,7005.25,-9.0
ESOutput0430.txt,2049,5,EnterLong,enter_long_valid,7014.25,7011.75,-2.5
ESOutput0430.txt,2049,10,EnterLong,enter_long_valid,7014.25,7020.5,6.25
ESOutput0430.txt,2057,3,ExitLong,long_decay_exit phase=ShortCandidate score=0.35 deg=7 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,7015.75,7028.25,12.5
ESOutput0430.txt,2057,5,ExitLong,long_decay_exit phase=ShortCandidate score=0.35 deg=7 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,7015.75,7026.75,11.0
ESOutput0430.txt,2057,10,ExitLong,long_decay_exit phase=ShortCandidate score=0.35 deg=7 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,7015.75,7029.0,13.25
ESOutput0430.txt,2111,3,EnterLong,enter_long_valid,7052.25,7057.25,5.0
ESOutput0430.txt,2111,5,EnterLong,enter_long_valid,7052.25,7059.5,7.25
ESOutput0430.txt,2111,10,EnterLong,enter_long_valid,7052.25,7061.75,9.5
ESOutput0430.txt,2119,3,ExitLong,long_decay_exit phase=None score=0.00 deg=7 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,7058.0,7061.75,3.75
ESOutput0430.txt,2119,5,ExitLong,long_decay_exit phase=None score=0.00 deg=7 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,7058.0,7056.75,-1.25
ESOutput0430.txt,2119,10,ExitLong,long_decay_exit phase=None score=0.00 deg=7 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,7058.0,7055.75,-2.25
ESOutput0430.txt,2163,3,EnterLong,enter_long_valid,7069.0,7069.25,0.25
ESOutput0430.txt,2163,5,EnterLong,enter_long_valid,7069.0,7069.25,0.25
NQOutput0430.txt,24,3,EnterLong,enter_long_valid,24156.0,24161.5,5.5
NQOutput0430.txt,24,5,EnterLong,enter_long_valid,24156.0,24171.5,15.5
NQOutput0430.txt,24,10,EnterLong,enter_long_valid,24156.0,24195.75,39.75
NQOutput0430.txt,39,3,ExitLong,long_decay_exit phase=None score=0.00 deg=4 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,24197.75,24210.0,12.25
NQOutput0430.txt,39,5,ExitLong,long_decay_exit phase=None score=0.00 deg=4 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,24197.75,24220.5,22.75
NQOutput0430.txt,39,10,ExitLong,long_decay_exit phase=None score=0.00 deg=4 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,24197.75,24241.25,43.5
NQOutput0430.txt,50,3,EnterLong,enter_long_valid,24261.5,24311.25,49.75
NQOutput0430.txt,50,5,EnterLong,enter_long_valid,24261.5,24282.5,21.0
NQOutput0430.txt,50,10,EnterLong,enter_long_valid,24261.5,24214.25,-47.25
NQOutput0430.txt,61,3,ExitLong,long_ftt_failure_exit CNT id=3 dir=Up state=FttDetected P1=47@24183.75 P2=52@24326.75 P3=59@24222.00 FTT=61@24221.25 domLeg=47-52 pb=53-59 post=60-60 postP3Len=1 imbP2=0.93 imbP3=0.37,24205.0,24187.75,-17.25
NQOutput0430.txt,61,5,ExitLong,long_ftt_failure_exit CNT id=3 dir=Up state=FttDetected P1=47@24183.75 P2=52@24326.75 P3=59@24222.00 FTT=61@24221.25 domLeg=47-52 pb=53-59 post=60-60 postP3Len=1 imbP2=0.93 imbP3=0.37,24205.0,24185.75,-19.25
NQOutput0430.txt,61,10,ExitLong,long_ftt_failure_exit CNT id=3 dir=Up state=FttDetected P1=47@24183.75 P2=52@24326.75 P3=59@24222.00 FTT=61@24221.25 domLeg=47-52 pb=53-59 post=60-60 postP3Len=1 imbP2=0.93 imbP3=0.37,24205.0,24213.0,8.0
NQOutput0430.txt,155,3,EnterShort,enter_short_structured_persisted,24315.5,24289.5,-26.0
NQOutput0430.txt,155,5,EnterShort,enter_short_structured_persisted,24315.5,24296.0,-19.5
NQOutput0430.txt,155,10,EnterShort,enter_short_structured_persisted,24315.5,24304.0,-11.5
NQOutput0430.txt,166,3,ExitShort,short_dead_signal_exit deg=5,24309.25,24303.5,-5.75
NQOutput0430.txt,167,3,EnterShort,enter_short_structured_persisted,24306.5,24305.0,-1.5
NQOutput0430.txt,166,5,ExitShort,short_dead_signal_exit deg=5,24309.25,24301.75,-7.5
NQOutput0430.txt,167,5,EnterShort,enter_short_structured_persisted,24306.5,24305.5,-1.0
NQOutput0430.txt,172,3,ExitShort,short_dead_signal_exit deg=5,24305.5,24319.75,14.25
NQOutput0430.txt,166,10,ExitShort,short_dead_signal_exit deg=5,24309.25,24317.25,8.0
NQOutput0430.txt,172,5,ExitShort,short_dead_signal_exit deg=5,24305.5,24317.25,11.75
NQOutput0430.txt,167,10,EnterShort,enter_short_structured_persisted,24306.5,24317.25,10.75
NQOutput0430.txt,172,10,ExitShort,short_dead_signal_exit deg=5,24305.5,24307.5,2.0
NQOutput0430.txt,263,3,EnterLong,enter_long_valid,24363.25,24346.25,-17.0
NQOutput0430.txt,263,5,EnterLong,enter_long_valid,24363.25,24343.5,-19.75
NQOutput0430.txt,263,10,EnterLong,enter_long_valid,24363.25,24341.0,-22.25
NQOutput0430.txt,279,3,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,24367.0,24306.0,-61.0
NQOutput0430.txt,279,5,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,24367.0,24315.0,-52.0
NQOutput0430.txt,279,10,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,24367.0,24317.5,-49.5
NQOutput0430.txt,357,3,EnterLong,enter_long_valid,24257.5,24244.5,-13.0
NQOutput0430.txt,357,5,EnterLong,enter_long_valid,24257.5,24249.0,-8.5
NQOutput0430.txt,357,10,EnterLong,enter_long_valid,24257.5,24218.75,-38.75
NQOutput0430.txt,365,3,ExitLong,long_decay_exit phase=None score=0.00 deg=5 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,24224.0,24206.75,-17.25
NQOutput0430.txt,365,5,ExitLong,long_decay_exit phase=None score=0.00 deg=5 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,24224.0,24222.0,-2.0
NQOutput0430.txt,365,10,ExitLong,long_decay_exit phase=None score=0.00 deg=5 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,24224.0,24217.5,-6.5
NQOutput0430.txt,426,3,EnterShort,enter_short_structured_persisted,24317.0,24246.5,-70.5
NQOutput0430.txt,426,5,EnterShort,enter_short_structured_persisted,24317.0,24202.75,-114.25
NQOutput0430.txt,433,3,ExitShort,short_dead_signal_exit deg=5,24232.5,24234.75,2.25
NQOutput0430.txt,426,10,EnterShort,enter_short_structured_persisted,24317.0,24234.75,-82.25
NQOutput0430.txt,434,3,EnterShort,enter_short_structured_persisted,24221.5,24223.75,2.25
NQOutput0430.txt,433,5,ExitShort,short_dead_signal_exit deg=5,24232.5,24203.0,-29.5
NQOutput0430.txt,434,5,EnterShort,enter_short_structured_persisted,24221.5,24207.5,-14.0
NQOutput0430.txt,439,3,ExitShort,short_dead_signal_exit deg=5,24207.5,24209.0,1.5
NQOutput0430.txt,433,10,ExitShort,short_dead_signal_exit deg=5,24232.5,24210.75,-21.75
NQOutput0430.txt,439,5,ExitShort,short_dead_signal_exit deg=5,24207.5,24196.75,-10.75
NQOutput0430.txt,434,10,EnterShort,enter_short_structured_persisted,24221.5,24196.75,-24.75
NQOutput0430.txt,445,3,EnterShort,enter_short_structured_persisted,24180.0,24218.5,38.5
NQOutput0430.txt,439,10,ExitShort,short_dead_signal_exit deg=5,24207.5,24242.5,35.0
NQOutput0430.txt,445,5,EnterShort,enter_short_structured_persisted,24180.0,24216.75,36.75
NQOutput0430.txt,451,3,ExitShort,short_dead_signal_exit deg=5,24220.25,24216.25,-4.0
NQOutput0430.txt,452,3,EnterShort,enter_short_structured_persisted,24204.0,24214.75,10.75
NQOutput0430.txt,445,10,EnterShort,enter_short_structured_persisted,24180.0,24214.75,34.75
NQOutput0430.txt,451,5,ExitShort,short_dead_signal_exit deg=5,24220.25,24222.25,2.0
NQOutput0430.txt,452,5,EnterShort,enter_short_structured_persisted,24204.0,24230.25,26.25
NQOutput0430.txt,457,3,ExitShort,short_dead_signal_exit deg=5,24230.25,24241.75,11.5
NQOutput0430.txt,451,10,ExitShort,short_dead_signal_exit deg=5,24220.25,24243.5,23.25
NQOutput0430.txt,457,5,ExitShort,short_dead_signal_exit deg=5,24230.25,24221.25,-9.0
NQOutput0430.txt,452,10,EnterShort,enter_short_structured_persisted,24204.0,24221.25,17.25
NQOutput0430.txt,464,3,EnterShort,enter_short_structured_persisted,24196.5,24120.25,-76.25
NQOutput0430.txt,457,10,ExitShort,short_dead_signal_exit deg=5,24230.25,24120.25,-110.0
NQOutput0430.txt,464,5,EnterShort,enter_short_structured_persisted,24196.5,24019.25,-177.25
NQOutput0430.txt,469,3,ExitShort,short_dead_signal_exit deg=5,24019.25,24119.75,100.5
NQOutput0430.txt,469,5,ExitShort,short_dead_signal_exit deg=5,24019.25,24112.0,92.75
NQOutput0430.txt,464,10,EnterShort,enter_short_structured_persisted,24196.5,24112.0,-84.5
NQOutput0430.txt,469,10,ExitShort,short_dead_signal_exit deg=5,24019.25,24009.25,-10.0
NQOutput0430.txt,483,3,EnterShort,enter_short_structured_persisted,24048.0,24071.25,23.25
NQOutput0430.txt,483,5,EnterShort,enter_short_structured_persisted,24048.0,24053.5,5.5
NQOutput0430.txt,488,3,ExitShort,short_dead_signal_exit deg=5,24053.5,24108.5,55.0
NQOutput0430.txt,490,3,EnterShort,enter_short_structured_persisted,24085.75,24144.75,59.0
NQOutput0430.txt,488,5,ExitShort,short_dead_signal_exit deg=5,24053.5,24144.75,91.25
NQOutput0430.txt,483,10,EnterShort,enter_short_structured_persisted,24048.0,24144.75,96.75
NQOutput0430.txt,490,5,EnterShort,enter_short_structured_persisted,24085.75,24163.0,77.25
NQOutput0430.txt,488,10,ExitShort,short_dead_signal_exit deg=5,24053.5,24205.5,152.0
NQOutput0430.txt,490,10,EnterShort,enter_short_structured_persisted,24085.75,24204.75,119.0
NQOutput0430.txt,499,3,ExitShort,short_dead_signal_exit deg=9,24187.0,24224.25,37.25
NQOutput0430.txt,499,5,ExitShort,short_dead_signal_exit deg=9,24187.0,24225.5,38.5
NQOutput0430.txt,499,10,ExitShort,short_dead_signal_exit deg=9,24187.0,24188.5,1.5
NQOutput0430.txt,521,3,EnterShort,enter_short_structured_persisted,24194.0,24165.75,-28.25
NQOutput0430.txt,521,5,EnterShort,enter_short_structured_persisted,24194.0,24113.75,-80.25
NQOutput0430.txt,521,10,EnterShort,enter_short_structured_persisted,24194.0,24252.0,58.0
NQOutput0430.txt,536,3,ExitShort,short_dead_signal_exit deg=7,24240.5,24369.0,128.5
NQOutput0430.txt,536,5,ExitShort,short_dead_signal_exit deg=7,24240.5,24393.5,153.0
NQOutput0430.txt,536,10,ExitShort,short_dead_signal_exit deg=7,24240.5,24384.25,143.75
NQOutput0430.txt,559,3,EnterLong,enter_long_valid,24823.5,24849.75,26.25
NQOutput0430.txt,559,5,EnterLong,enter_long_valid,24823.5,24945.75,122.25
NQOutput0430.txt,559,10,EnterLong,enter_long_valid,24823.5,25046.25,222.75
NQOutput0430.txt,569,3,ExitLong,long_decay_exit phase=LongCandidate score=0.56 deg=6 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,25046.25,25020.25,-26.0
NQOutput0430.txt,569,5,ExitLong,long_decay_exit phase=LongCandidate score=0.56 deg=6 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,25046.25,25041.75,-4.5
NQOutput0430.txt,569,10,ExitLong,long_decay_exit phase=LongCandidate score=0.56 deg=6 exitTh=4 graceLimit=6 containerSupport=False earlySC=False,25046.25,25053.5,7.25
NQOutput0430.txt,625,3,EnterLong,enter_long_valid,25124.25,25136.5,12.25
NQOutput0430.txt,625,5,EnterLong,enter_long_valid,25124.25,25149.75,25.5
NQOutput0430.txt,625,10,EnterLong,enter_long_valid,25124.25,25125.25,1.0
NQOutput0430.txt,637,3,ExitLong,long_decay_exit phase=ShortCandidate score=0.18 deg=8 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,25123.0,25150.75,27.75
NQOutput0430.txt,637,5,ExitLong,long_decay_exit phase=ShortCandidate score=0.18 deg=8 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,25123.0,25161.0,38.0
NQOutput0430.txt,637,10,ExitLong,long_decay_exit phase=ShortCandidate score=0.18 deg=8 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,25123.0,25192.25,69.25
NQOutput0430.txt,667,3,EnterShort,enter_short_early_ftt,25146.75,25148.75,2.0
NQOutput0430.txt,667,5,EnterShort,enter_short_early_ftt,25146.75,25142.75,-4.0
NQOutput0430.txt,672,3,ReverseToLong,reverse_to_long_candidate_early phase=LongCandidate score=0.52 deg=5 earlyLC=True,25142.75,25172.75,30.0
NQOutput0430.txt,672,5,ReverseToLong,reverse_to_long_candidate_early phase=LongCandidate score=0.52 deg=5 earlyLC=True,25142.75,25173.0,30.25
NQOutput0430.txt,667,10,EnterShort,enter_short_early_ftt,25146.75,25173.0,26.25
NQOutput0430.txt,679,3,ExitLong,long_ftt_failure_exit CNT id=33 dir=Up state=FttDetected P1=672@25134.25 P2=676@25176.25 P3=677@25162.50 FTT=679@25190.00 domLeg=672-676 pb=677-677 post=678-678 postP3Len=1 imbP2=0.52 imbP3=0.26,25177.25,25185.0,7.75
NQOutput0430.txt,672,10,ReverseToLong,reverse_to_long_candidate_early phase=LongCandidate score=0.52 deg=5 earlyLC=True,25142.75,25185.0,42.25
NQOutput0430.txt,679,5,ExitLong,long_ftt_failure_exit CNT id=33 dir=Up state=FttDetected P1=672@25134.25 P2=676@25176.25 P3=677@25162.50 FTT=679@25190.00 domLeg=672-676 pb=677-677 post=678-678 postP3Len=1 imbP2=0.52 imbP3=0.26,25177.25,25211.75,34.5
NQOutput0430.txt,679,10,ExitLong,long_ftt_failure_exit CNT id=33 dir=Up state=FttDetected P1=672@25134.25 P2=676@25176.25 P3=677@25162.50 FTT=679@25190.00 domLeg=672-676 pb=677-677 post=678-678 postP3Len=1 imbP2=0.52 imbP3=0.26,25177.25,25215.5,38.25
NQOutput0430.txt,704,3,EnterLong,enter_long_valid,25222.75,25204.5,-18.25
NQOutput0430.txt,704,5,EnterLong,enter_long_valid,25222.75,25200.5,-22.25
NQOutput0430.txt,704,10,EnterLong,enter_long_valid,25222.75,25228.0,5.25
NQOutput0430.txt,715,3,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,25214.5,25215.5,1.0
NQOutput0430.txt,715,5,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,25214.5,25243.5,29.0
NQOutput0430.txt,715,10,ExitLong,long_decay_exit phase=None score=0.00 deg=9 exitTh=4 graceLimit=6 containerSupport=True earlySC=False,25214.5,25190.0,-24.5
NQOutput0430.txt,745,3,EnterShort,enter_short_structured_persisted,25078.25,25077.5,-0.75
NQOutput0430.txt,745,5,EnterShort,enter_short_structured_persisted,25078.25,25050.5,-27.75
NQOutput0430.txt,750,3,ExitShort,short_dead_signal_exit deg=5,25050.5,25029.75,-20.75
NQOutput0430.txt,750,5,ExitShort,short_dead_signal_exit deg=5,25050.5,24993.0,-57.5
NQOutput0430.txt,745,10,EnterShort,enter_short_structured_persisted,25078.25,24993.0,-85.25
NQOutput0430.txt,754,3,EnterShort,enter_short_structured_persisted,25006.0,24990.25,-15.75
NQOutput0430.txt,754,5,EnterShort,enter_short_structured_persisted,25006.0,25033.75,27.75
NQOutput0430.txt,750,10,ExitShort,short_dead_signal_exit deg=5,25050.5,25027.25,-23.25
NQOutput0430.txt,759,3,ExitShort,short_dead_signal_exit deg=5,25033.75,25035.75,2.0
NQOutput0430.txt,760,3,EnterShort,enter_short_structured_persisted,25027.25,25055.25,28.0
NQOutput0430.txt,759,5,ExitShort,short_dead_signal_exit deg=5,25033.75,25056.0,22.25
NQOutput0430.txt,754,10,EnterShort,enter_short_structured_persisted,25006.0,25056.0,50.0
NQOutput0430.txt,760,5,EnterShort,enter_short_structured_persisted,25027.25,25079.0,51.75
NQOutput0430.txt,765,3,ExitShort,short_dead_signal_exit deg=5,25079.0,25101.25,22.25
NQOutput0430.txt,759,10,ExitShort,short_dead_signal_exit deg=5,25033.75,25095.0,61.25
NQOutput0430.txt,765,5,ExitShort,short_dead_signal_exit deg=5,25079.0,25081.5,2.5
NQOutput0430.txt,760,10,EnterShort,enter_short_structured_persisted,25027.25,25081.5,54.25
NQOutput0430.txt,765,10,ExitShort,short_dead_signal_exit deg=5,25079.0,25117.75,38.75
NQOutput0430.txt,871,3,EnterShort,enter_short_structured_persisted,25004.0,25019.5,15.5
NQOutput0430.txt,871,5,EnterShort,enter_short_structured_persisted,25004.0,25026.25,22.25
NQOutput0430.txt,871,10,EnterShort,enter_short_structured_persisted,25004.0,25026.75,22.75
NQOutput0430.txt,879,3,ExitShort,short_dead_signal_exit deg=8,25038.25,25030.25,-8.0
NQOutput0430.txt,879,5,ExitShort,short_dead_signal_exit deg=8,25038.25,25033.0,-5.25
NQOutput0430.txt,879,10,ExitShort,short_dead_signal_exit deg=8,25038.25,25031.5,-6.75
NQOutput0430.txt,894,3,EnterShort,enter_short_structured_persisted,25028.0,25016.75,-11.25
NQOutput0430.txt,894,5,EnterShort,enter_short_structured_persisted,25028.0,25018.5,-9.5
NQOutput0430.txt,894,10,EnterShort,enter_short_structured_persisted,25028.0,25011.75,-16.25
NQOutput0430.txt,911,3,ExitShort,short_dead_signal_exit deg=5,25014.0,25011.75,-2.25
NQOutput0430.txt,912,3,EnterShort,enter_short_structured_persisted,25013.5,25025.25,11.75
NQOutput0430.txt,911,5,ExitShort,short_dead_signal_exit deg=5,25014.0,25021.5,7.5
NQOutput0430.txt,912,5,EnterShort,enter_short_structured_persisted,25013.5,25032.75,19.25
